Título¢Link 1¢Link 2¢Descrição
Edital 08/2022 - BOLSA-AUXÍLIO PESQUISADOR – DESENVOLVIMENTO INSTITUCIONAL¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-08-2022-bolsa-auxilio-pesquisador-2013-desenvolvimento-institucional¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3378149&id_orgao_publicacao=0¢Descrição não encontrada
Edital 07/2022 - Bolsa Auxílio Pesquisador - Desenvolvimento Institucional¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-07-2022-bolsa-auxilio-pesquisador-desenvolvimento-institucional¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3358869&id_orgao_publicacao=0¢Descrição não encontrada
Processo Seletivo para Bolsa de Mestrado & Doutorado¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/processo-seletivo-para-bolsa-de-mestrado-doutorado-1¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3264921&id_orgao_publicacao=0¢Descrição não encontrada
Processo Seletivo para Residência Pós-Doutoral - Edital 06/2022¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/processo-seletivo-para-residencia-pos-doutoral¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3244845&id_orgao_publicacao=0¢Descrição não encontrada
Edital (05/2022) — Processo Seletivo - Doutorado (2023)¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/processo-seletivo-doutorado-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3204789&id_orgao_publicacao=0321¢Descrição não encontrada
Edital (04/2022) — Processo Seletivo - Mestrado (2023)¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/processo-seletivo-mestrado-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3204755&id_orgao_publicacao=0123¢Descrição não encontrada
Edital para Credenciamento Docente¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-para-credenciamento-docente¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2988889&id_orgao_publicacao=0¢Descrição não encontrada
Edital de Dupla Diplomação¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-de-dupla-diplomacao¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2889066&id_orgao_publicacao=02¢Descrição não encontrada
Processo Seletivo para Bolsa de Mestrado & Doutorado¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/processo-seletivo-para-bolsa-de-mestrado-doutorado¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2832330&id_orgao_publicacao=0¢Descrição não encontrada
Edital 09/2021 - Bolsa Auxílio (Dupla Diplomação e Intercâmbio Internacional)¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-09-2021-processo-seletivo-bolsa-auxilio-dupla-diplomacao-e-intercambio-internacional¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2613291&id_orgao_publicacao=0¢Descrição não encontrada
PROCESSO SELETIVO INTERNO PARA BOLSA-AUXILIO PESQUISADOR¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/processo-seletivo-interno-para-bolsa-auxilio-pesquisador¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2576972&id_orgao_publicacao=0¢Descrição não encontrada
Edital 06/2021 - Processo Seletivo - Doutorado Profissional¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-06-2021-processo-seletivo-doutorado-profissional¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2577518&id_orgao_publicacao=0¢Descrição não encontrada
Edital 05/2021 - Processo Seletivo - Mestrado Profissional¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-05-2021-processo-seletivo-mestrado-profissional¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2574056&id_orgao_publicacao=0¢Descrição não encontrada
Edital 04/2021 - Processo Seletivo - Mestrado Profissional¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-04-2021-processo-seletivo-mestrado-profissional¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2437273&id_orgao_publicacao=01¢Descrição não encontrada
Processo Seletivo de Professores Permanentes para Participação no Programa de Apoio ao Orientador DIRPPG-CT¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/cursos/coordenacoes/stricto-sensu/ppgpgp-ct/editais/edital-02-2021-2014-ppgpgp-ct-2014-processo-seletivo-de-professores-permanentes-para-participacao-no-programa-de-apoio-ao-orientador-dirppg-ct¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2243107&id_orgao_publicacao=0¢Descrição não encontrada
