Título¢Link 1¢Link 2¢Descrição
Edital 02/2023 CAPES DS¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital-capes-ds¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3627379&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
EDITAL 06/2023 – PDSE/CAPES¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3551709&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 02/2023 - PPGTE - Credenciamento de Professores PPGTE/UTFPR - 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital-02-2023-ppgte¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3526319&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 01/2023 - Bolsas CAPES DS¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital-01-2023-bolsas-capes-ds¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3482434&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Processo de Seleção para o Mestrado do PPGTE - Ingresso em 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/processo-de-selecao-para-o-mestrado-do-ppgte-ingresso-em-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3199368&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 04/2022 - Processo de Seleção para o Doutorado do PPGTE - Ingresso em 2023¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital-04-2022-processo-de-selecao-para-o-doutorado-do-ppgte-ingresso-em-2023¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3199587&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 03/2022 - Bolsas CAPES DS¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/bolsas-capes-ds-3-2022¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2972086&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital 02/2022 - Bolsas CAPES DS - PPGTE¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital-02-2022-bolsas-CAPES-DS-PPGTE¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2876742&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Programa De Doutorado Sanduíche No Exterior (PDSE/CAPES)¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/programa-de-doutorado-sanduiche-no-exterior-pdse-capes-1¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2859912&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Edital Bolsas¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/edital-bolsas-ppgte-2022¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2692503&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Processo de Seleção para o Doutorado do PPGTE - Ingresso em 2022¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/processo-de-selecao-para-o-doutorado-do-ppgte-ingresso-em-2022¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2381450&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Processo de Seleção para o Mestrado do PPGTE - Ingresso em 2022¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/processo-de-selecao-para-o-mestrado-do-ppgte-ingresso-em-2022¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2381854&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
Processo Seletivo de Estágio Pós-doutoral Voluntário do PPGTE¢https://www.utfpr.edu.br/cursos/coordenacoes/stricto-sensu/ppgte-ct/editais/processo-seletivo-de-estagio-pos-doutoral-voluntario¢https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2239177&id_orgao_publicacao=0¢Descrição não encontrada¢Cronograma não encontrado¢
